source_file,string_id,jp,local_candidates_json,latest_pr_content,latest_pr_created_at,latest_pr_id,database_content,database_updated_at,selected_content
dup:script,dup:a29b8bd3f57e,"
<SURNAME/>聞きました?<SURNAME/>青華区のクレール・ド・リュンヌで
<SURNAME/>本物の武器を売っているそうッスよ。
<SURNAME/>品揃えはいいけど下取り価格ガ安いそうッス。","[""\n<SURNAME/>你听说了吗？<SURNAME/>青华区的月光之清\n<SURNAME/>在卖真武器呢。\n<SURNAME/>种类齐全，但回收价非常低就是了。"", ""\n<SURNAME/>听说了吗?<SURNAME/>在青华区的Claire de Lune，\n<SURNAME/>有卖真正的武器呢。\n<SURNAME/>据说品种齐全但回收价格低呢。"", ""\n<SURNAME/>听说了吗?<SURNAME/>青华区的克雷尔·德·吕讷\n<SURNAME/>在卖真武器呢。\n<SURNAME/>品种多但回收价低哦。"", ""\n<SURNAME/>听说了吗？<SURNAME/>青华区的克蕾尔·德·吕讷\n<SURNAME/>在卖真武器呢。\n<SURNAME/>品种齐全但回收价低。""]",\n<SURNAME/>你听说了吗？<SURNAME/>青华区的月光之清\n<SURNAME/>在卖真武器呢。\n<SURNAME/>种类齐全，但回收价非常低就是了。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:a7d906128eca,"
<SURNAME/>連続テロの騒ぎガ起きてから、新しい噂話も
<SURNAME/>聞こえなくなってきちゃってね。
<SURNAME/>困ったなぁ…","[""\n<SURNAME/>自从连环恐怖袭击事件发生后，\n<SURNAME/>连新的传闻都听不到了。\n<SURNAME/>真头疼啊…"", ""\n<SURNAME/>自从连续恐怖事件发生后，新八卦\n<SURNAME/>也听不到了。\n<SURNAME/>真头疼啊…"", ""\n<SURNAME/>连环恐袭闹开后，\n<SURNAME/>新传闻都听不着了。\n<SURNAME/>愁死人啊…""]",\n<SURNAME/>自从连环恐怖袭击事件发生后，\n<SURNAME/>连新的传闻都听不到了。\n<SURNAME/>真头疼啊…,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:aad23017dc9e,"
<SURNAME/>あしたまでお社にとじこめちゃえば、
<SURNAME/>お姉ちゃん、きっとどこにも行けないよ!!
","[""\n<SURNAME/>如果把她关在神社直到明天，\n<SURNAME/>大姐姐，就哪里也去不了啦!!\n"", ""\n<SURNAME/>把你关在神社到明天，\n<SURNAME/>姐姐，就哪儿也去不了啦!!\n""]",\n<SURNAME/>如果把她关在神社直到明天，\n<SURNAME/>大姐姐，就哪里也去不了啦!!\n,2026-06-21 13:52:56.274767+00,7d9b495b-2ec3-40ec-a3c0-8d3b32c7da09,,,
dup:script,dup:ab5d9fc3f16f,"
<SURNAME/>今僕の知っているネタは、これで全部だよ。
<SURNAME/>また何か新しい情報ガ手に入ったら、
<SURNAME/>噂交換しよう。約束だよ。","[""\n<SURNAME/>我手头就这些料啦。\n<SURNAME/>等有新情报，\n<SURNAME/>再交换传闻。说定了～"", ""\n<SURNAME/>我现在知道的八卦就这些了。\n<SURNAME/>等有新消息到手，\n<SURNAME/>我们再交换八卦。说定了哦。"", ""\n<SURNAME/>现在我掌握的传闻，就这些了。\n<SURNAME/>等再有什么新情报到手，\n<SURNAME/>我们再交换传闻吧。说定了。"", ""\n<SURNAME/>现在我知道的传闻就这些了。\n<SURNAME/>如果又搞到新情报，\n<SURNAME/>就交换传闻吧。说定了。"", ""\n<SURNAME/>目前我知道的传闻就这些。\n<SURNAME/>有新消息的话\n<SURNAME/>再来交换吧。约好了哦。""]",\n<SURNAME/>目前我知道的传闻就这些。\n<SURNAME/>有新消息的话\n<SURNAME/>再来交换吧。约好了哦。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:abd02cda989f,"
<SURNAME/>這い寄る混沌…<pause:30/>
<SURNAME/>それは一体何者なの…?<pause:30/>
","[""\n<SURNAME/>伏行之混沌…<pause:30/>\n<SURNAME/>那到底是什么…?<pause:30/>\n"", ""\n<SURNAME/>伏行之混沌…<pause:30/>\n<SURNAME/>那究竟是什么…?<pause:30/>\n""]",\n<SURNAME/>伏行之混沌…<pause:30/>\n<SURNAME/>那究竟是什么…?<pause:30/>\n,2026-06-21 14:48:14.413325+00,76721e66-8673-4e56-856e-b8314983f6f8,,,
dup:script,dup:ae5d9ef3fe14,"
<SURNAME/>岩戸山にあの口裂け女ガいるそうじゃないッスか。
<SURNAME/>私もよく子供の頃、先生に寄り道すると口裂け女ガ
<SURNAME/>追ってくると、脅されたものッス。","[""\n<SURNAME/>不是有传闻说岩户山上有裂口女吗？\n<SURNAME/>我小时候也经常被老师吓唬说，如果绕远路的话\n<SURNAME/>就会被裂口女追赶的。"", ""\n<SURNAME/>岩户山上有那个裂口女在，不是吗？\n<SURNAME/>我小时候也常被老师吓唬，说如果绕道，\n<SURNAME/>裂口女会追来。"", ""\n<SURNAME/>岩户山不是有裂口女吗？\n<SURNAME/>我小时候也被老师吓唬：绕路的话\n<SURNAME/>裂口女会追上来呢。"", ""\n<SURNAME/>岩户山有那个裂口女出没不是吗。\n<SURNAME/>我小时候也常被老师吓唬，说乱逛的话\n<SURNAME/>裂口女会追来呢。"", ""\n<SURNAME/>岩户山有那个裂口女在，不是吗?\n<SURNAME/>我小时候也常被老师威胁说，如果绕路\n<SURNAME/>裂口女会追来呢。""]",\n<SURNAME/>不是有传闻说岩户山上有裂口女吗？\n<SURNAME/>我小时候也经常被老师吓唬说，如果绕远路的话\n<SURNAME/>就会被裂口女追赶的。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:aec7210c9031,"
<SURNAME/>なんでも時間城にあった伝説の武器は、
<SURNAME/>どこかの幸の薄そうな女性ガ
<SURNAME/>買って行ったそうッスね。","[""\n<SURNAME/>听说时间城的传说武器，\n<SURNAME/>被某个看起来不幸的女人\n<SURNAME/>买走了。"", ""\n<SURNAME/>听说时间城里的传说武器，\n<SURNAME/>被某个看起来不幸的女人\n<SURNAME/>买走了呢。"", ""\n<SURNAME/>据说时间城的传说武器，\n<SURNAME/>被某个看起来不幸的女人\n<SURNAME/>买走了呢。"", ""\n<SURNAME/>据说时间城里的传说武器，\n<SURNAME/>被某个命苦的女性\n<SURNAME/>买走了呢。"", ""\n<SURNAME/>时间城的传说武器，\n<SURNAME/>被个福薄女人\n<SURNAME/>买走了。""]",\n<SURNAME/>据说时间城里的传说武器，\n<SURNAME/>被某个命苦的女性\n<SURNAME/>买走了呢。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:b0a68d64b647,"
<SURNAME/>なんでも蓮華台の時間城で本物の武器を売っている
<SURNAME/>そうッスよ。物騒な話ッスねぇ。
<SURNAME/>なんでも値段は安いガ品質は今一つだそうッス。","[""\n<SURNAME/>听说在莲华台的时间城在卖真武器\n<SURNAME/>是啊。真是危险的话题呢。\n<SURNAME/>据说价格便宜但品质一般。"", ""\n<SURNAME/>听说在莲华台的时间城，有卖真正的武器\n<SURNAME/>呢。真是危险的话题呢。\n<SURNAME/>据说价格便宜但品质一般呢。"", ""\n<SURNAME/>听说莲华台时间城在卖\n<SURNAME/>真武器呢。真危险啊。\n<SURNAME/>据说价格便宜但品质一般。"", ""\n<SURNAME/>听说莲华台的时间城在卖真\n<SURNAME/>武器呢。真危险哦。\n<SURNAME/>价格便宜但品质一般呢。"", ""\n<SURNAME/>我听说莲华台的时间城在卖真武器。\n<SURNAME/>真是个危险的话题啊。\n<SURNAME/>据说价格很便宜，不过品质很一般就是了。""]",\n<SURNAME/>我听说莲华台的时间城在卖真武器。\n<SURNAME/>真是个危险的话题啊。\n<SURNAME/>据说价格很便宜，不过品质很一般就是了。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:b5b79967f773,"
<SURNAME/>早くしなきゃ私まで奇病になっちゃう!<pause:10/>
<SURNAME/>お願いします、職員室の紋章も壊してきて!","[""\n<SURNAME/>不抓紧时间的话连我也要患上怪病了!<pause:10/>\n\n<SURNAME/>拜托了，把职员室的纹章也破坏掉吧!"", ""\n<SURNAME/>动作不快点的话、连我也会得怪病的!<pause:10/>\n<SURNAME/>求您了，把职员室的徽章也破坏掉!""]","
<SURNAME/>不抓紧时间的话连我也要患上怪病了!<pause:10/>
 <SURNAME/>拜托了，把职员室的纹章也破坏掉吧!",2026-06-27 07:28:31.10981+00,f391071a-8be3-49de-a8e0-abdc3daca7eb,,,
dup:script,dup:b5fac355c9bf,"
<SURNAME/>私は寿司貴族のメンバーっス。
<SURNAME/>寿司好き同好会「寿司貴族」は、
<SURNAME/>ここを情報交換の場にしてるっス。","[""\n<SURNAME/>我是寿司爱好者同好会「寿司贵族」的成员，\n<SURNAME/>我们「寿司贵族」\n<SURNAME/>都把这里当作交换情报的场所。"", ""\n<SURNAME/>我是寿司贵族成员的说。\n<SURNAME/>寿司同好会“寿司贵族”，\n<SURNAME/>把这儿当情报交换据点的说。"", ""\n<SURNAME/>我是寿司贵族的一员。\n<SURNAME/>寿司爱好者同好会「寿司贵族」，\n<SURNAME/>把这里当作情报交换的场所。"", ""\n<SURNAME/>我是寿司贵族的成员。\n<SURNAME/>寿司爱好者同好会「寿司贵族」，\n<SURNAME/>把这里当作情报交换的场所。""]",\n<SURNAME/>我是寿司爱好者同好会「寿司贵族」的成员，\n<SURNAME/>我们「寿司贵族」\n<SURNAME/>都把这里当作交换情报的场所。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:b6f7409f95b3,"
<SURNAME/>このソエジマのバイクさ、
<SURNAME/><c12/>ガ自分でメンテしたりしてんだろ?
<SURNAME/>メカに強いって噂は本当だったんだな。","[""\n<SURNAME/>这辆副岛摩托，\n<SURNAME/>是<c12/>你自己保养的吧？\n<SURNAME/>看来你擅长机械的传闻是真的。\n"", ""<SURNAME/>这副岛的摩托，\n<SURNAME/>是<c12/>你自己保养的吧？\n<SURNAME/>看来你擅长机械这传闻是真的。""]",\n<SURNAME/>这辆副岛摩托，\n<SURNAME/>是<c12/>你自己保养的吧？\n<SURNAME/>看来你擅长机械的传闻是真的。,2026-06-20 12:05:21.218192+00,44bf23a4-ab97-498f-92ba-154fceae579b,,,
dup:script,dup:b78b4ec2a1b1,"
<SURNAME/>だって、キミたちガ追いかけてる相手は
<SURNAME/>ジヨーカー本人なんでしょ?
<SURNAME/>もし捕まえられたら、すごい特ダネじゃない!
","[""\n<SURNAME/>因为，你们追查的对象\n<SURNAME/>就是JOKER本人对吧?\n<SURNAME/>要是能抓到，不就是超劲爆的独家新闻嘛!\n"", ""\n<SURNAME/>因为，你们追的是\n<SURNAME/>小丑本人对吧?\n<SURNAME/>如果抓到了，不是大新闻吗!\n""]",\n<SURNAME/>因为，你们追查的对象\n<SURNAME/>就是JOKER本人对吧?\n<SURNAME/>要是能抓到，不就是超劲爆的独家新闻嘛!\n,2026-06-21 05:34:59.50885+00,e0b49d9a-8557-4249-96d2-372baf09bf13,,,
dup:script,dup:bbe815847989,"
<SURNAME/>なんせワシは社長になったんだから、
<SURNAME/>ケチケチした事言ってちゃいかんわなぁ。<pause:15/>
<SURNAME/>おう、親父。シャリは小さめで頼むわ。ガハハ!","[""\n<SURNAME/>我都当上社长了，\n<SURNAME/>可不能再说那些小气吧唧的话了呀。<pause:15/>\n<SURNAME/>喂，老板，给我盛少点饭啊。哇哈哈!"", ""\n<SURNAME/>毕竟我当上社长了，\n<SURNAME/>可不能小气吧啦的。<pause:15/>\n<SURNAME/>喂，老板。醋饭少点啊。嘎哈哈!"", ""\n<SURNAME/>毕竟我当上社长了，\n<SURNAME/>可不能小气巴拉的了。<pause:15/>\n<SURNAME/>喂，老板。米饭少点啊。嘎哈哈!""]",\n<SURNAME/>我都当上社长了，\n<SURNAME/>可不能再说那些小气吧唧的话了呀。<pause:15/>\n<SURNAME/>喂，老板，给我盛少点饭啊。哇哈哈!,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:bf4abc8cf903,"
<SURNAME/>イン・ラケチ…ガははは、素晴らしいじゃないか。
<SURNAME/>このつまらん地上ガ滅亡し、我々は新人類として、
<SURNAME/>新しい道を歩む。これこそ真の理想だ。ガはは","[""\n<SURNAME/>In Lak'ech…哇哈哈哈，不是挺棒的吗。\n<SURNAME/>等这个无聊的地上世界灭亡了，我们就作为新人类\n<SURNAME/>踏上新的道路。这才是真正的理想啊。哇哈哈"", ""\n<SURNAME/>In Lak'ech…嘎哈哈，太棒了。\n<SURNAME/>这无聊的地上世界灭亡，我们作为新人类，\n<SURNAME/>踏上新道路。这才是真正的理想。嘎哈哈"", ""\n<SURNAME/>《イン・ラケチ》…嘎哈哈哈，太棒了不是吗。\n<SURNAME/>这无聊的地上世界灭亡，我们作为新人类，\n<SURNAME/>踏上新的道路。这才是真正的理想啊。嘎哈哈""]",\n<SURNAME/>In Lak'ech…哇哈哈哈，不是挺棒的吗。\n<SURNAME/>等这个无聊的地上世界灭亡了，我们就作为新人类\n<SURNAME/>踏上新的道路。这才是真正的理想啊。哇哈哈,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:bfccd7047483,"
<SURNAME/>吉川さゆりのブロマイドに紛れて…<pause:60/>
<SURNAME/>吉川さゆりの切りぬきガあった…","[""\n<SURNAME/>在吉川小百合的照片中…<pause:60/>\n<SURNAME/>找到了混在其中的小百合的剪报…"", ""\n<SURNAME/>在吉川小百合的照片中混着…<pause:60/>\n<SURNAME/>有吉川小百合的剪报…"", ""\n<SURNAME/>在成堆的吉川小百合的写真照里头……<pause:60/>\n<SURNAME/>竟还夹杂着一张吉川小百合的剪报……""]",\n<SURNAME/>在吉川小百合的照片中…<pause:60/>\n<SURNAME/>找到了混在其中的小百合的剪报…,2026-06-26 13:11:00.017931+00,aa4d7f7f-c4d5-45b0-96f9-17b4099748fc,,,
dup:script,dup:c2dd5f835586,"
<SURNAME/><c1d:9/>時限発火装置ガ入っているだけだ。<c1d:1/>
","[""\n<SURNAME/><c1d:9/>只是装着定时点火装置而已。<c1d:1/>\n"", ""\n<SURNAME/><c1d:9/>只有定时点火装置。<c1d:1/>\n"", ""\n<SURNAME/><c1d:9/>只有定时点火装置在里面。<c1d:1/>\n"", ""\n<SURNAME/><c1d:9/>里面只有定时点火装置。<c1d:1/>\n""]",\n<SURNAME/><c1d:9/>里面只有定时点火装置。<c1d:1/>\n,2026-06-23 18:58:24.432202+00,a47653c5-be40-4fec-9958-eb3b7eaedc27,,,
dup:script,dup:c68b23359dcd,"
<SURNAME/>まぁ、ちょっとローカルなネタだけど、
<SURNAME/>せっかく教えてくれたんだから今回はサービス。
<SURNAME/>こっちのネタも教えてあげるよ。","[""\n<SURNAME/>嘛，虽是小道消息，\n<SURNAME/>既然你都告诉我了，那这次就算你免费。\n<SURNAME/>我把我知道的传闻也告诉你吧。"", ""\n<SURNAME/>嘛，虽然是个本地消息，\n<SURNAME/>但既然你告诉我了，这次就免费。\n<SURNAME/>我也告诉你个消息吧。"", ""\n<SURNAME/>嘛，虽然是个本地的小传闻，\n<SURNAME/>但难得你告诉我，这次就免费服务。\n<SURNAME/>我也告诉你一个传闻吧。"", ""\n<SURNAME/>嘛，虽然是小道消息，\n<SURNAME/>但看在你分享的份上破例。\n<SURNAME/>这个情报免费送你啦。"", ""\n<SURNAME/>嘛～虽说是本地小料，\n<SURNAME/>但你好心告诉我，这次特别服务。\n<SURNAME/>这个传闻也告诉你吧。""]",\n<SURNAME/>嘛，虽是小道消息，\n<SURNAME/>既然你都告诉我了，那这次就算你免费。\n<SURNAME/>我把我知道的传闻也告诉你吧。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:c979dc8c353e,"
<SURNAME/>実は私たち、さっきからキミのこと探してたの。<pause:30/>
<SURNAME/>だって、セブンスで1番人気の<c13/>クンに
<SURNAME/>インタビューしないわけにはいかないでしょ!","[""\n<SURNAME/>其实我们刚才一直在找你。<pause:30/>\n<SURNAME/>因为，七姐妹最受欢迎的<c13/>君，\n<SURNAME/>不采访可不行呢！"", ""\n<SURNAME/>其实我们，一直在找你。<pause:30/>\n<SURNAME/>因为，七姊妹最受欢迎的<c13/>君\n<SURNAME/>不能不采访啊!""]",\n<SURNAME/>其实我们刚才一直在找你。<pause:30/>\n<SURNAME/>因为，七姐妹最受欢迎的<c13/>君，\n<SURNAME/>不采访可不行呢！,2026-06-21 05:34:59.50885+00,e0b49d9a-8557-4249-96d2-372baf09bf13,,,
dup:script,dup:cb542c3c68ae,"
<SURNAME/>青華公園には、昔そこで餓死した
<SURNAME/>アイドルの霊ガ出るそうッスよ。
<SURNAME/>しかしアイドルガ餓死とはなんと悲惨な…","[""\n<SURNAME/>听说在青华公园，有以前在那里饿死的\n<SURNAME/>偶像的幽灵出现呢。\n<SURNAME/>但是偶像饿死，真是悲惨啊…"", ""\n<SURNAME/>听说青华公园会出现\n<SURNAME/>饿死在那里的偶像幽灵呢。\n<SURNAME/>偶像居然饿死…太悲惨了…"", ""\n<SURNAME/>据说在青华公园里，会有一个以前在那里饿死的\n<SURNAME/>偶像的幽灵出没。\n<SURNAME/>不过，偶像居然会饿死，真是惨无人道啊…"", ""\n<SURNAME/>青华公园有传闻说，会出现以前饿死在那的\n<SURNAME/>偶像的幽灵呢。\n<SURNAME/>但偶像饿死也太惨了…"", ""\n<SURNAME/>青华公园里，据说有\n<SURNAME/>以前在那里饿死的偶像的幽灵出现哦。\n<SURNAME/>但是偶像饿死，真是悲惨啊…""]",\n<SURNAME/>据说在青华公园里，会有一个以前在那里饿死的\n<SURNAME/>偶像的幽灵出没。\n<SURNAME/>不过，偶像居然会饿死，真是惨无人道啊…,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:cc6123d0d6df,"
<SURNAME/>港南区のジヨリーロジャーで
<SURNAME/>本物の武器を売っているらしいッスよ。
<SURNAME/>品揃えはいいガ、下取り価格ガ安いそうッス。","[""\n<SURNAME/>在港南区的Jolly Roger\n<SURNAME/>好像在卖真武器哦。\n<SURNAME/>商品种类不错，但回收价听说很低的说。"", ""\n<SURNAME/>在港南区的乔利罗杰\n<SURNAME/>好像在卖真武器哦。\n<SURNAME/>品种齐全，但回收价据说很低。"", ""\n<SURNAME/>据说港南区的海盗旗咖啡店\n<SURNAME/>好像在卖真武器呢。\n<SURNAME/>种类齐全，但回收价非常低就是了。"", ""\n<SURNAME/>港南区Jolly Roger\n<SURNAME/>在卖真武器呢。\n<SURNAME/>品种全但回收价低。"", ""\n<SURNAME/>港南区的快乐罗杰\n<SURNAME/>似乎在卖真武器呢。\n<SURNAME/>品种齐全但回收价低。""]",\n<SURNAME/>据说港南区的海盗旗咖啡店\n<SURNAME/>好像在卖真武器呢。\n<SURNAME/>种类齐全，但回收价非常低就是了。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:cd089d937af6,"
<SURNAME/>聞きました?<SURNAME/>青華区のクレール・ド・リュンヌで
<SURNAME/>本物の武器を売っているそうッスよ。
<SURNAME/>品揃えは悪いけど下取り価格は良いそうッス。","[""\n<SURNAME/>你听说了吗？<SURNAME/>青华区的月光之清\n<SURNAME/>在卖真武器呢。\n<SURNAME/>虽然种类很少，但回收价还不错就是了。"", ""\n<SURNAME/>听说了吗?<SURNAME/>在青华区的Claire de Lune，\n<SURNAME/>有卖真正的武器呢。\n<SURNAME/>据说品种少但回收价格好呢。"", ""\n<SURNAME/>听说了吗?<SURNAME/>青华区的克雷尔·德·吕讷\n<SURNAME/>在卖真武器呢。\n<SURNAME/>品种少但回收价高哦。"", ""\n<SURNAME/>听说了吗？<SURNAME/>青华区的克蕾尔·德·吕讷\n<SURNAME/>在卖真武器呢。\n<SURNAME/>品种少但回收价高。""]",\n<SURNAME/>你听说了吗？<SURNAME/>青华区的月光之清\n<SURNAME/>在卖真武器呢。\n<SURNAME/>虽然种类很少，但回收价还不错就是了。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:cef29e3982b2,"
<SURNAME/>え〜!?
<SURNAME/>イデアル先生ガ、
<SURNAME/>プリンス・トーラスにさらわれたー!?
","[""\n<SURNAME/>诶～！？\n<SURNAME/>理想老师被，\n<SURNAME/>Prince金牛抓走了！？\n"", ""\n<SURNAME/>诶～！？\n<SURNAME/>理想老师被，\n<SURNAME/>Prince金牛抓走了～！？\n""]",\n<SURNAME/>诶～！？\n<SURNAME/>理想老师被，\n<SURNAME/>Prince金牛抓走了！？\n,2026-06-22 10:32:10.23147+00,6b81ff6c-2efb-40c8-b7f1-d32173fba811,,,
dup:script,dup:cf58d7aaf7cc,"
<SURNAME/>一体、どこで着替えて
<SURNAME/>化粧までしてんだい、アイツは…<pause:30/>
<SURNAME/>まさか、駅のトイレで、てんじゃないだろうね?","[""\n<SURNAME/>那他到底在哪里换衣服和化妆啊，\n<SURNAME/>那家伙…<pause:30/>\n<SURNAME/>该不会是在车站厕所里换吧？"", ""\n<SURNAME/>那家伙到底在哪换衣服\n<SURNAME/>还化妆啊…<pause:30/>\n<SURNAME/>该不会是在车站厕所吧?""]",\n<SURNAME/>那他到底在哪里换衣服和化妆啊，\n<SURNAME/>那家伙…<pause:30/>\n<SURNAME/>该不会是在车站厕所里换吧？,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:cfc45d9a0f76,"
<SURNAME/>さあ淳…<pause:30/>
<SURNAME/>復讐を果たし、イデアリアンへの道を開くんだ。
","[""\n<SURNAME/>来吧淳…<pause:30/>\n<SURNAME/>完成复仇、开启通往理想乡的道路吧。\n"", ""\n<SURNAME/>来吧淳…<pause:30/>\n<SURNAME/>完成复仇，开启通往理想乡的道路吧。\n""]",\n<SURNAME/>来吧淳…<pause:30/>\n<SURNAME/>完成复仇、开启通往理想乡的道路吧。\n,2026-06-21 14:32:30.2691+00,ed1eb644-81d6-481b-abdf-7a939e503a62,,,
dup:script,dup:d02540ad36b9,"
<SURNAME/>ギガ・マッチヨの隠しCDを知ってるッスか?
<SURNAME/>あるらしいんスよ、そんなCDガ。<pause:15/>
<SURNAME/>どんな曲ガ入っているか、聞いてみたいッスねぇ","[""\n<SURNAME/>你知道千兆猛男音像店的隐藏CD吗？\n<SURNAME/>好像真有那种CD呢。<pause:15/>\n<SURNAME/>好想知道里面是什么曲子啊。"", ""\n<SURNAME/>知道Giga Matchiyo的隐藏CD吗？\n<SURNAME/>好像有那样的CD哦。<pause:15/>\n<SURNAME/>真想听听里面有什么曲子呢。"", ""\n<SURNAME/>知道Giga Matchy的隐藏CD吗?\n<SURNAME/>似乎有那样的CD呢。<pause:15/>\n<SURNAME/>真想听听里面有什么曲子呢。"", ""\n<SURNAME/>知道Giga Match的隐藏CD吗？\n<SURNAME/>好像真有这种CD呢。<pause:15/>\n<SURNAME/>好想知道收录了什么曲子啊。"", ""\n<SURNAME/>知道Giga·Match的隐藏CD吗?\n<SURNAME/>好像真有呢。<pause:15/>\n<SURNAME/>好想听听里面是什么曲子哦""]",\n<SURNAME/>你知道千兆猛男音像店的隐藏CD吗？\n<SURNAME/>好像真有那种CD呢。<pause:15/>\n<SURNAME/>好想知道里面是什么曲子啊。,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:d3038e4e87e6,"
<SURNAME/>ラップされたオカズガ入っている。","[""\n<SURNAME/>放着保鲜膜包好的菜肴。"", ""\n<SURNAME/>里面有保鲜膜包着的小菜。""]",<SURNAME/>放着保鲜膜包好的菜肴。,2026-06-26 13:11:00.017931+00,aa4d7f7f-c4d5-45b0-96f9-17b4099748fc,,,
dup:script,dup:d545d5431a6f,"
<SURNAME/>古いテレビ。<pause:30/>
<SURNAME/>チャンネルなんかダイヤル式だ。","[""\n<SURNAME/>旧电视。<pause:30/>\n<SURNAME/>频道还是转盘式的。"", ""\n<SURNAME/>旧电视机。<pause:30/>\n<SURNAME/>调频还是旋钮式的。""]",<SURNAME/>旧电视机。<pause:30/> <SURNAME/>调频还是旋钮式的。,2026-06-26 13:11:00.017931+00,aa4d7f7f-c4d5-45b0-96f9-17b4099748fc,,,
dup:script,dup:d6c05c1b80ff,"
<SURNAME/>うちの馬鹿息子ガ迷惑かけてるみてぇだな!
<SURNAME/>まあ、よろしくしてやってくれや!!","[""\n<SURNAME/>我家傻儿子好像添麻烦了啊！\n<SURNAME/>嘛，请多关照他啦！！"", ""\n<SURNAME/>我家那傻儿子好像给你们添麻烦啦！\n<SURNAME/>嘛，还请多关照他啊！！"", ""\n<SURNAME/>看来我家傻儿子给你添麻烦了啊!\n<SURNAME/>总之，请多关照他啊!!""]",\n<SURNAME/>看来我家傻儿子给你添麻烦了啊!\n<SURNAME/>总之，请多关照他啊!!,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
dup:script,dup:d81b30c4eb65,"
<SURNAME/>確かセブンスの紋章って、
<SURNAME/>プレアデス星団をかたどってるんだよね?","[""\n<SURNAME/>我记得七姐妹的纹章，\n<SURNAME/>是模仿昴宿星团的吧？"", ""\n<SURNAME/>记得七姊妹的纹章，\n<SURNAME/>是模仿昴星团的吧?""]",\n<SURNAME/>我记得七姐妹的纹章，\n<SURNAME/>是模仿昴宿星团的吧？,2026-06-21 05:34:59.50885+00,e0b49d9a-8557-4249-96d2-372baf09bf13,,,
dup:script,dup:dbc6c3fb1901,"
<SURNAME/>チ、チビシイ…
<SURNAME/>こんなに散らかすんじゃなかった…<pause:30/>
<SURNAME/>僕の頭脳をもってしても、この展開は予測不可!","[""\n<SURNAME/>卑、卑鄙…\n<SURNAME/>早知道就不搞得这么乱了…<pause:30/>\n<SURNAME/>以老子的智商都猜不到这展开!"", ""\n<SURNAME/>太、太琐碎了… \n<SURNAME/>不该弄得这么乱…<pause:30/>\n<SURNAME/>就算以我的头脑，也完全预测不到如今的发展!""]",<SURNAME/>卑、卑鄙… <SURNAME/>早知道就不搞得这么乱了…<pause:30/> <SURNAME/>以老子的智商都猜不到这展开!,2026-06-27 07:52:59.466087+00,b630376d-a981-40c9-8fdc-bc086765a0dc,,,
dup:script,dup:de2c97c0d876,"
<SURNAME/>あ、あの5人ガ仮面党と闘うヒーローだと!<pause:15/>
<SURNAME/>なら我々の敵ではないかっ!
<SURNAME/>そんな連中ガいるなど、聞いてないぞ!","[""\n<SURNAME/>啊，那五个人是跟假面党战斗的英雄!<pause:15/>\n<SURNAME/>那不就是我们的敌人吗!\n<SURNAME/>可没听说有这种家伙啊!"", ""\n<SURNAME/>啊，那五个人是跟假面党战斗的英雄!<pause:15/>\n<SURNAME/>那不就是我们的敌人吗!\n<SURNAME/>可没听说有这种家伙在啊!"", ""\n<SURNAME/>那、那5个人居然是和假面党作对的“英雄”！<pause:15/>\n<SURNAME/>那不就是我们的敌人吗！\n<SURNAME/>我可没听说过有这么一群人在啊！""]",\n<SURNAME/>那、那5个人居然是和假面党作对的“英雄”！<pause:15/>\n<SURNAME/>那不就是我们的敌人吗！\n<SURNAME/>我可没听说过有这么一群人在啊！,2026-06-20 14:25:11.914441+00,0be72aff-33b7-40c4-82ca-dd439af37e70,,,
